index,cluster,label
15452,9,7
15453,2,3
15454,4,0
15455,6,8
15456,5,4
15457,8,2
15458,6,8
15459,3,6
15460,9,7
15461,8,2
15462,7,5
15463,3,6
15464,3,5
15465,9,7
15466,8,2
15467,6,8
15468,9,7
15469,9,7
15470,8,2
15471,4,0
15472,2,3
15473,1,1
15474,2,3
15475,8,2
15476,8,2
15477,2,3
15478,3,6
15479,5,4
15480,4,0
15481,0,5
15482,2,3
15483,3,6
15484,3,6
15485,9,7
15486,1,3
15487,6,8
15488,7,5
15489,5,9
15490,9,7
15491,4,0
15492,4,0
15493,0,1
15494,5,7
15495,8,2
15496,5,3
15497,2,3
15498,5,9
15499,9,7
15500,3,6
15501,0,8
15502,6,8
15503,5,9
15504,4,0
15505,4,0
15506,8,2
15507,0,1
15508,4,0
15509,8,2
15510,1,2
15511,2,3
15512,5,9
15513,9,7
15514,5,4
15515,0,8
15516,4,0
15517,9,9
15518,9,7
15519,2,3
15520,4,0
15521,5,4
15522,6,8
15523,1,1
15524,4,0
15525,5,4
15526,7,6
15527,3,6
15528,1,5
15529,3,6
15530,4,0
15531,9,7
15532,2,8
15533,2,3
15534,2,3
15535,2,3
15536,1,1
15537,8,2
15538,7,5
15539,0,1
15540,2,3
15541,5,9
15542,4,0
15543,5,4
15544,2,3
15545,9,7
15546,6,8
15547,2,3
15548,1,1
15549,7,5
15550,1,1
15551,5,4
15552,2,5
15553,9,9
15554,5,7
15555,0,1
15556,5,4
15557,0,1
15558,7,5
15559,4,0
15560,5,9
15561,0,1
15562,4,9
15563,0,4
15564,4,0
15565,3,6
15566,4,0
15567,4,0
15568,5,4
15569,8,2
15570,9,7
15571,7,5
15572,2,3
15573,8,2
15574,1,1
15575,0,1
15576,5,4
15577,9,7
15578,1,1
15579,7,5
15580,4,0
15581,4,0
15582,4,0
15583,4,0
15584,5,9
15585,8,2
15586,5,7
15587,2,3
15588,8,2
15589,9,7
15590,4,0
15591,3,6
15592,5,9
15593,5,9
15594,2,5
15595,0,8
15596,8,2
15597,9,7
15598,6,8
15599,0,8
15600,4,0
15601,0,9
15602,5,9
15603,8,2
15604,5,4
15605,8,2
15606,2,3
15607,9,9
15608,1,1
15609,5,9
15610,1,8
15611,7,5
15612,0,1
15613,5,4
15614,8,2
15615,5,4
15616,2,8
15617,5,4
15618,8,2
15619,4,0
15620,3,6
15621,4,0
15622,5,4
15623,9,8
15624,6,8
15625,3,6
15626,6,8
15627,3,6
15628,4,0
15629,0,8
15630,2,3
15631,7,5
15632,0,1
15633,0,1
15634,3,6
15635,9,7
15636,6,8
15637,4,0
15638,3,6
15639,2,3
15640,6,8
15641,3,6
15642,8,2
15643,9,7
15644,5,9
15645,0,8
15646,9,7
15647,2,3
15648,4,0
15649,0,1
15650,8,2
15651,2,3
15652,3,6
15653,9,9
15654,9,9
15655,7,5
15656,2,3
15657,9,9
15658,5,9
15659,9,9
15660,8,2
15661,7,5
15662,4,0
15663,4,0
15664,2,8
15665,5,4
15666,5,9
15667,2,3
15668,5,4
15669,0,1
15670,5,9
15671,9,7
15672,3,6
15673,3,6
15674,3,6
15675,4,0
15676,2,5
15677,0,1
15678,6,8
15679,4,2
15680,8,2
15681,2,3
15682,5,4
15683,5,4
15684,1,1
15685,7,5
15686,5,4
15687,3,6
15688,8,2
15689,9,7
15690,9,7
15691,6,8
15692,4,0
15693,5,9
15694,4,0
15695,4,0
15696,1,1
15697,0,1
15698,7,5
15699,8,2
15700,4,0
15701,2,3
15702,7,5
15703,5,4
15704,4,0
15705,9,7
15706,3,6
15707,6,8
15708,3,6
15709,9,9
15710,1,1
15711,4,0
15712,8,2
15713,0,1
15714,3,6
15715,8,2
15716,1,1
15717,7,3
15718,9,7
15719,0,4
15720,7,5
15721,9,7
15722,1,1
15723,6,8
15724,6,8
15725,9,9
15726,3,5
15727,3,6
15728,0,9
15729,5,4
15730,1,1
15731,8,2
15732,7,5
15733,3,6
15734,4,0
15735,5,4
15736,8,2
15737,9,7
15738,3,8
15739,7,8
15740,9,7
15741,9,9
15742,2,5
15743,7,3
15744,3,6
15745,9,9
15746,9,9
15747,7,3
15748,1,2
15749,4,8
15750,9,7
15751,8,2
15752,5,4
15753,4,0
15754,9,7
15755,5,9
15756,3,6
15757,6,8
15758,1,1
15759,4,0
15760,2,3
15761,4,0
15762,2,3
15763,0,1
15764,2,3
15765,4,0
15766,7,8
15767,7,5
15768,7,5
15769,8,3
15770,4,0
15771,3,5
15772,6,8
15773,7,3
15774,1,3
15775,6,8
15776,1,1
15777,4,0
15778,5,5
15779,5,0
15780,3,6
15781,3,5
15782,6,8
15783,0,4
15784,5,4
15785,2,3
15786,1,1
15787,5,4
15788,3,6
15789,0,1
15790,1,1
15791,7,5
15792,9,7
15793,2,3
15794,7,5
15795,4,0
15796,8,2
15797,3,6
15798,4,0
15799,8,2
15800,7,5
15801,9,7
15802,8,2
15803,0,1
15804,7,5
15805,0,1
15806,3,6
15807,6,8
15808,9,7
15809,0,1
15810,2,5
15811,9,7
15812,0,5
15813,0,1
15814,4,0
15815,7,3
15816,2,3
15817,6,8
15818,9,7
15819,7,5
15820,2,8
15821,5,4
15822,5,4
15823,8,2
15824,9,7
15825,4,0
15826,3,6
15827,9,9
15828,4,0
15829,8,2
15830,7,5
15831,3,6
15832,4,9
15833,9,7
15834,7,5
15835,0,1
15836,6,2
15837,9,9
15838,1,1
15839,3,6
15840,5,4
15841,0,4
15842,5,3
15843,3,6
15844,5,9
15845,8,2
15846,8,2
15847,2,3
15848,2,3
15849,9,7
15850,2,3
15851,0,1
15852,5,4
15853,8,2
15854,4,0
15855,4,5
15856,9,7
15857,2,3
15858,5,9
15859,9,7
15860,9,9
15861,6,8
15862,4,6
15863,4,0
15864,4,0
15865,1,1
15866,5,4
15867,1,2
15868,4,0
15869,1,3
15870,3,6
15871,5,4
15872,2,3
15873,0,5
15874,3,5
15875,3,6
15876,5,4
15877,9,7
15878,1,1
15879,6,8
15880,3,5
15881,9,9
15882,4,0
15883,4,0
15884,7,5
15885,0,1
15886,7,5
15887,1,2
15888,1,1
15889,2,3
15890,4,0
15891,5,4
15892,7,5
15893,2,5
15894,2,9
15895,9,7
15896,3,6
15897,6,8
15898,1,1
15899,0,9
15900,9,7
15901,4,0
15902,8,2
15903,0,1
15904,4,0
15905,8,2
15906,9,7
15907,2,3
15908,3,6
15909,9,7
15910,4,0
15911,6,8
15912,5,9
15913,0,9
15914,3,6
15915,7,5
15916,5,4
15917,1,2
15918,7,5
15919,6,8
15920,1,1
15921,0,1
15922,5,7
15923,9,7
15924,3,6
15925,1,2
15926,4,0
15927,5,4
15928,4,0
15929,0,1
15930,2,3
15931,5,4
15932,5,7
15933,0,1
15934,4,0
15935,6,8
15936,2,3
15937,1,3
15938,2,3
15939,9,7
15940,1,1
15941,6,8
15942,3,4
15943,0,4
15944,5,9
15945,2,3
15946,4,0
15947,1,3
15948,8,2
15949,0,5
15950,6,8
15951,3,6
15952,9,7
15953,9,7
15954,5,7
15955,4,0
15956,6,8
15957,3,6
15958,1,2
15959,0,1
15960,3,6
15961,3,6
15962,1,1
15963,6,8
15964,1,1
15965,4,0
15966,8,2
15967,0,1
15968,2,3
15969,7,5
15970,9,9
15971,4,0
15972,5,9
15973,9,8
15974,1,1
15975,1,5
15976,9,7
15977,0,1
15978,3,6
15979,6,8
15980,2,3
15981,5,4
15982,8,2
15983,9,7
15984,7,5
15985,3,6
15986,2,3
15987,0,9
15988,3,8
15989,0,1
15990,2,3
15991,0,9
15992,4,0
15993,4,0
15994,8,2
15995,3,6
15996,7,5
15997,9,7
15998,9,7
15999,0,1
16000,6,8
16001,8,2
16002,3,6
16003,6,3
16004,9,7
16005,9,9
16006,5,9
16007,8,2
16008,9,9
16009,5,4
16010,2,5
16011,1,5
16012,1,1
16013,2,3
16014,0,1
16015,9,7
16016,9,7
16017,7,5
16018,8,2
16019,1,3
16020,5,9
16021,1,1
16022,4,8
16023,6,8
16024,8,2
16025,1,2
16026,6,8
16027,3,2
16028,2,5
16029,2,3
16030,8,2
16031,4,0
16032,3,6
16033,8,2
16034,5,9
16035,0,9
16036,1,8
16037,5,4
16038,7,5
16039,9,9
16040,6,8
16041,0,7
16042,6,8
16043,4,0
16044,5,8
16045,0,0
16046,8,2
16047,6,2
16048,5,4
16049,9,7
16050,1,1
16051,0,4
16052,9,7
16053,9,9
16054,3,6
16055,5,9
16056,3,6
16057,8,2
16058,8,2
16059,6,8
16060,8,2
16061,1,1
16062,1,1
16063,7,5
16064,3,6
16065,1,6
16066,2,8
16067,9,9
16068,5,4
16069,6,8
16070,3,6
16071,2,3
16072,7,5
16073,6,8
16074,2,3
16075,2,3
16076,1,1
16077,3,6
16078,2,3
16079,9,7
16080,1,1
16081,4,0
16082,5,9
16083,4,0
16084,2,5
16085,4,0
16086,0,1
16087,0,1
16088,3,6
16089,8,2
16090,5,9
16091,2,3
16092,7,5
16093,5,4
16094,5,4
16095,7,5
16096,2,3
16097,3,6
16098,5,4
16099,9,7
16100,5,7
16101,6,8
16102,7,6
16103,9,9
16104,8,2
16105,4,0
16106,5,9
16107,0,1
16108,8,2
16109,8,2
16110,1,1
16111,2,3
16112,7,5
16113,9,7
16114,6,8
16115,6,8
16116,3,5
16117,9,9
16118,3,6
16119,4,0
16120,7,5
16121,0,1
16122,4,0
16123,8,2
16124,1,2
16125,2,3
16126,7,5
16127,5,4
16128,6,8
16129,7,5
16130,1,1
16131,3,6
16132,5,9
16133,9,7
16134,2,3
16135,6,8
16136,4,0
16137,9,9
16138,9,7
16139,4,0
16140,8,2
16141,6,8
16142,4,2
16143,9,7
16144,4,0
16145,6,8
16146,8,2
16147,9,9
16148,1,1
16149,5,9
16150,9,7
16151,4,0
16152,5,9
16153,1,1
16154,6,8
16155,5,4
16156,2,3
16157,7,5
16158,6,8
16159,0,1
16160,3,6
16161,3,6
16162,9,7
16163,4,0
16164,7,5
16165,7,5
16166,8,2
16167,3,6
16168,5,4
16169,9,7
16170,5,9
16171,2,3
16172,6,8
16173,9,9
16174,2,5
16175,5,9
16176,8,2
16177,2,3
16178,4,0
16179,6,8
16180,5,4
16181,0,1
16182,6,8
16183,8,2
16184,6,8
16185,5,9
16186,9,7
16187,3,6
16188,3,6
16189,9,7
16190,2,3
16191,2,3
16192,4,0
16193,8,3
16194,9,7
16195,0,4
16196,4,2
16197,9,7
16198,6,2
16199,9,7
16200,6,2
16201,5,9
16202,4,0
16203,0,1
16204,1,1
16205,9,7
16206,5,4
16207,3,6
16208,2,3
16209,1,2
16210,2,5
16211,0,1
16212,0,7
16213,7,5
16214,5,4
16215,7,5
16216,5,4
16217,4,0
16218,1,1
16219,7,5
16220,2,3
16221,4,0
16222,1,1
16223,6,8
16224,1,1
16225,5,4
16226,9,7
16227,4,0
16228,1,1
16229,2,3
16230,6,8
16231,6,8
16232,6,8
16233,0,1
16234,1,1
16235,8,2
16236,0,1
16237,8,2
16238,4,0
16239,2,3
16240,9,7
16241,0,1
16242,7,5
16243,2,3
16244,4,0
16245,3,6
16246,6,8
16247,9,7
16248,5,7
16249,2,3
16250,5,9
16251,5,4
16252,6,8
16253,5,9
16254,0,1
16255,3,6
16256,5,9
16257,7,5
16258,3,6
16259,0,1
16260,2,3
16261,5,9
16262,1,1
16263,6,8
16264,0,7
16265,0,1
16266,2,8
16267,0,1
16268,7,5
16269,8,2
16270,9,9
16271,9,7
16272,9,7
16273,3,6
16274,6,8
16275,6,8
16276,7,5
16277,0,8
16278,1,1
16279,5,4
16280,5,9
16281,8,2
16282,6,8
16283,8,2
16284,6,8
16285,4,0
16286,4,0
16287,1,1
16288,5,7
16289,8,2
16290,5,4
16291,2,3
16292,1,1
16293,5,4
16294,8,2
16295,2,5
16296,2,3
16297,3,6
16298,8,2
16299,9,7
16300,1,1
16301,6,8
16302,5,4
16303,5,9
16304,9,7
16305,4,0
16306,4,0
16307,1,1
16308,1,1
16309,8,2
16310,7,5
16311,2,3
16312,5,4
16313,5,4
16314,5,4
16315,7,5
16316,9,7
16317,3,6
16318,4,0
16319,9,7
16320,8,2
16321,6,8
16322,6,8
16323,4,0
16324,9,7
16325,1,1
16326,4,0
16327,8,2
16328,8,2
16329,2,3
16330,5,9
16331,5,4
16332,3,6
16333,2,5
16334,1,1
16335,3,6
16336,2,3
16337,9,7
16338,5,4
16339,6,8
16340,6,8
16341,9,9
16342,5,9
16343,9,7
16344,2,3
16345,1,1
16346,3,6
16347,2,5
16348,1,1
16349,3,6
16350,5,9
16351,8,2
16352,4,0
16353,2,5
16354,4,0
16355,4,0
16356,2,5
16357,2,5
16358,2,5
16359,5,4
16360,5,9
16361,8,2
16362,1,1
16363,4,0
16364,2,5
16365,6,8
16366,2,3
16367,1,1
16368,1,1
16369,9,7
16370,2,3
16371,0,1
16372,2,3
16373,6,8
16374,7,5
16375,2,3
16376,1,1
16377,6,8
16378,3,6
16379,5,7
16380,7,5
16381,1,1
16382,6,8
16383,9,7
16384,7,5
16385,0,1
16386,2,3
16387,5,4
16388,5,9
16389,5,4
16390,8,2
16391,5,4
16392,1,1
16393,2,5
16394,5,7
16395,9,7
16396,4,0
16397,5,4
16398,6,8
16399,5,4
16400,2,5
16401,9,7
16402,4,0
16403,8,2
16404,8,2
16405,7,5
16406,7,5
16407,2,3
16408,2,2
16409,9,9
16410,3,6
16411,2,3
16412,4,0
16413,9,9
16414,2,3
16415,4,0
16416,6,8
16417,6,8
16418,1,1
16419,9,7
16420,9,7
16421,9,9
16422,5,9
16423,4,0
16424,7,5
16425,3,6
16426,7,5
16427,2,3
16428,4,0
16429,4,0
16430,3,6
16431,5,4
16432,6,8
16433,3,6
16434,5,4
16435,2,3
16436,3,6
16437,9,7
16438,5,4
16439,4,0
16440,6,8
16441,1,1
16442,7,5
16443,5,4
16444,1,9
16445,6,8
16446,5,5
16447,1,1
16448,5,4
16449,8,2
16450,5,4
16451,9,9
16452,3,6
16453,2,3
16454,5,7
16455,0,1
16456,8,2
16457,6,8
16458,1,1
16459,5,4
16460,4,0
16461,8,2
16462,2,3
16463,5,9
16464,5,4
16465,6,8
16466,5,4
16467,6,8
16468,1,1
16469,3,6
16470,5,9
16471,7,5
16472,8,2
16473,8,2
16474,4,0
16475,0,1
16476,5,9
16477,9,9
16478,9,7
16479,8,2
16480,5,9
16481,9,9
16482,8,2
16483,0,1
16484,4,0
16485,4,0
16486,2,8
16487,7,5
16488,3,9
16489,2,3
16490,2,5
16491,2,3
16492,2,3
16493,3,6
16494,2,5
16495,0,1
16496,9,7
16497,8,2
16498,4,0
16499,2,5
16500,6,8
16501,4,0
16502,2,3
16503,2,3
16504,2,3
16505,9,7
16506,3,6
16507,3,6
16508,1,1
16509,0,1
16510,2,3
16511,4,5
16512,2,3
16513,2,5
16514,9,7
16515,9,9
16516,4,0
16517,6,8
16518,4,0
16519,4,0
16520,4,0
16521,9,9
16522,5,9
16523,4,0
16524,9,7
16525,1,1
16526,5,4
16527,8,2
16528,9,7
16529,2,3
16530,2,3
16531,5,4
16532,8,2
16533,2,5
16534,3,6
16535,3,6
16536,1,1
16537,9,7
16538,3,6
16539,6,8
16540,4,0
16541,5,9
16542,5,4
16543,4,0
16544,1,2
16545,1,1
16546,1,1
16547,8,2
16548,9,7
16549,2,3
16550,3,6
16551,5,4
16552,6,8
16553,7,5
16554,6,8
16555,3,6
16556,2,3
16557,9,7
16558,7,5
16559,6,8
16560,7,6
16561,9,9
16562,1,1
16563,4,0
16564,1,3
16565,0,1
16566,5,4
16567,8,2
16568,5,9
16569,2,3
16570,5,9
16571,5,4
16572,4,4
16573,7,5
16574,2,5
16575,3,6
16576,8,2
16577,9,7
16578,5,4
16579,6,8
16580,5,9
16581,9,9
16582,7,5
16583,3,6
16584,2,3
16585,4,0
16586,7,5
16587,2,3
16588,5,9
16589,5,4
16590,4,6
16591,1,1
16592,7,5
16593,5,4
16594,9,7
16595,4,0
16596,9,7
16597,6,8
16598,4,0
16599,3,6
16600,5,4
16601,5,4
16602,5,9
16603,7,5
16604,3,6
16605,5,4
16606,4,0
16607,4,0
16608,1,1
16609,9,7
16610,1,1
16611,6,8
16612,5,4
16613,9,7
16614,1,1
16615,9,7
16616,3,6
16617,5,9
16618,4,0
16619,4,0
16620,2,3
16621,5,9
16622,5,9
16623,9,7
16624,6,8
16625,5,4
16626,2,3
16627,8,2
16628,9,9
16629,2,5
16630,9,7
16631,6,8
16632,3,6
16633,7,5
16634,4,0
16635,5,9
16636,1,1
16637,6,8
16638,8,2
16639,6,8
16640,4,0
16641,9,7
16642,4,0
16643,1,1
16644,1,7
16645,2,3
16646,7,5
16647,7,5
16648,3,6
16649,2,3
16650,8,2
16651,1,1
16652,5,4
16653,3,6
16654,8,2
16655,7,5
16656,1,1
16657,2,3
16658,1,8
16659,6,8
16660,1,1
16661,9,7
16662,8,2
16663,2,3
16664,8,2
16665,1,1
16666,3,6
16667,3,6
16668,3,6
16669,6,8
16670,1,1
16671,2,5
16672,5,7
16673,5,9
16674,1,1
16675,8,2
16676,3,3
16677,8,2
16678,2,3
16679,4,0
16680,5,4
16681,5,9
16682,2,5
16683,8,2
16684,3,6
16685,5,4
16686,0,1
16687,9,7
16688,6,8
16689,2,3
16690,4,2
16691,1,1
16692,3,5
16693,2,3
16694,1,1
16695,3,6
16696,9,7
16697,8,2
16698,7,5
16699,1,1
16700,9,7
16701,8,2
16702,5,9
16703,3,6
16704,9,9
16705,4,0
16706,9,4
16707,8,2
16708,2,3
16709,8,2
16710,9,7
16711,9,7
16712,9,7
16713,0,1
16714,0,1
16715,2,3
16716,3,2
16717,9,7
16718,1,1
16719,5,4
16720,1,1
16721,9,7
16722,1,1
16723,5,4
16724,6,8
16725,6,8
16726,3,6
16727,5,9
16728,3,6
16729,8,2
16730,0,8
16731,5,9
16732,2,3
16733,2,5
16734,5,9
16735,1,1
16736,3,6
16737,7,5
16738,5,4
16739,3,6
16740,5,9
16741,6,8
16742,1,1
16743,2,3
16744,8,2
16745,2,5
16746,3,6
16747,3,6
16748,2,3
16749,4,0
16750,5,8
16751,5,9
16752,6,8
16753,5,9
16754,8,2
16755,2,3
16756,9,7
16757,0,1
16758,4,0
16759,0,1
16760,8,2
16761,4,0
16762,6,8
16763,2,3
16764,2,3
16765,5,4
16766,3,6
16767,7,5
16768,1,6
16769,3,6
16770,5,9
16771,0,7
16772,8,2
16773,0,8
16774,2,3
16775,9,9
16776,5,9
16777,4,0
16778,5,9
16779,0,1
16780,3,5
16781,8,2
16782,3,6
16783,2,3
16784,7,5
16785,0,8
16786,3,6
16787,4,0
16788,3,6
16789,0,1
16790,6,8
16791,8,2
16792,3,6
16793,2,3
16794,8,2
16795,0,7
16796,3,6
16797,0,8
16798,6,8
16799,0,9
16800,9,7
16801,9,9
16802,5,4
16803,4,0
16804,5,9
16805,0,1
16806,5,9
16807,0,4
16808,5,9
16809,0,7
16810,8,2
16811,2,3
16812,8,2
16813,8,2
16814,9,9
16815,9,9
16816,5,9
16817,4,0
16818,5,4
16819,7,5
16820,6,8
16821,7,6
16822,3,6
16823,0,7
16824,6,8
16825,2,3
16826,2,8
16827,9,9
16828,6,8
16829,9,9
16830,3,6
16831,2,3
16832,7,5
16833,6,8
16834,2,5
16835,0,1
16836,9,7
16837,8,2
16838,0,1
16839,5,9
16840,9,7
16841,3,6
16842,9,7
16843,0,7
16844,7,5
16845,7,5
16846,5,9
16847,7,6
16848,9,7
16849,2,3
16850,5,4
16851,9,4
16852,9,7
16853,9,9
16854,5,9
16855,0,1
16856,5,4
16857,8,2
16858,8,2
16859,9,9
16860,6,8
16861,2,3
16862,7,5
16863,0,4
16864,6,8
16865,0,4
16866,4,0
16867,2,3
16868,4,0
16869,0,1
16870,6,8
16871,9,7
16872,0,1
16873,2,3
16874,5,4
16875,0,4
16876,1,1
16877,9,9
16878,5,9
16879,3,6
16880,6,8
16881,9,9
16882,9,7
16883,0,8
16884,5,9
16885,0,1
16886,5,4
16887,0,1
16888,4,0
16889,3,6
16890,3,6
16891,3,6
16892,2,3
16893,6,8
16894,3,6
16895,8,2
16896,3,6
16897,0,8
16898,3,6
16899,0,4
16900,2,3
16901,0,8
16902,1,2
16903,4,0
16904,1,1
16905,4,0
16906,1,1
16907,1,1
16908,2,5
16909,2,2
16910,7,5
16911,2,3
16912,5,4
16913,5,4
16914,1,1
16915,9,7
16916,8,2
16917,6,8
16918,5,9
16919,9,9
16920,6,8
16921,4,0
16922,2,3
16923,1,1
16924,2,3
16925,8,2
16926,7,5
16927,2,3
16928,4,0
16929,5,4
16930,1,1
16931,0,5
16932,1,1
16933,3,6
16934,5,9
16935,9,7
16936,3,6
16937,6,8
16938,1,1
16939,9,9
16940,2,3
16941,4,0
16942,5,4
16943,0,1
16944,1,1
16945,2,3
16946,1,1
16947,0,4
16948,1,2
16949,9,7
16950,1,1
16951,5,8
16952,8,2
16953,5,9
16954,2,3
16955,6,8
16956,7,5
16957,3,6
16958,8,2
16959,2,5
16960,1,1
16961,3,0
16962,9,7
16963,3,6
16964,6,8
16965,6,8
16966,9,7
16967,9,9
16968,5,9
16969,0,4
16970,9,7
16971,0,1
16972,6,8
16973,9,9
16974,6,8
16975,4,0
16976,3,6
16977,0,4
16978,9,7
16979,6,8
16980,2,5
16981,9,9
16982,5,4
16983,0,1
16984,9,7
16985,0,4
16986,5,7
16987,4,0
16988,1,1
16989,1,2
16990,9,7
16991,1,1
16992,5,9
16993,7,5
16994,6,8
16995,0,4
16996,5,4
16997,3,0
16998,3,6
16999,9,7
17000,2,3
17001,3,6
17002,9,9
17003,4,0
17004,3,6
17005,0,1
17006,7,5
17007,9,7
17008,3,6
17009,4,0
17010,1,3
17011,0,6
17012,1,1
17013,0,8
17014,3,6
17015,5,4
17016,2,5
17017,9,7
17018,5,4
17019,9,9
17020,5,4
17021,6,8
17022,1,1
17023,3,6
17024,7,5
17025,4,0
17026,2,3
17027,6,8
17028,1,1
17029,1,1
17030,1,1
17031,9,7
17032,1,1
17033,9,7
17034,3,6
17035,0,1
17036,6,8
17037,2,3
17038,2,3
17039,3,2
17040,2,3
17041,2,3
17042,0,1
17043,0,1
17044,9,7
17045,0,4
17046,8,2
17047,8,2
17048,4,0
17049,4,0
17050,4,0
17051,4,0
17052,8,2
17053,1,7
17054,9,7
17055,1,8
17056,6,8
17057,9,4
17058,1,1
17059,3,6
17060,6,8
17061,5,9
17062,2,3
17063,2,3
17064,4,0
17065,6,8
17066,7,6
17067,5,4
17068,9,7
17069,9,7
17070,8,2
17071,2,2
17072,1,1
17073,7,5
17074,5,4
17075,3,6
17076,5,4
17077,2,3
17078,8,2
17079,3,6
17080,8,2
17081,5,9
17082,1,3
17083,3,6
17084,6,8
17085,2,3
17086,5,7
17087,8,2
17088,2,3
17089,1,2
17090,1,1
17091,1,4
17092,5,9
17093,7,6
17094,2,5
17095,4,0
17096,6,8
17097,7,5
17098,3,6
17099,7,5
17100,2,3
17101,0,1
17102,5,4
17103,2,3
17104,2,3
17105,2,3
17106,4,0
17107,5,9
17108,4,0
17109,9,7
17110,8,2
17111,6,8
17112,7,8
17113,9,7
17114,9,7
17115,8,2
17116,2,3
17117,9,7
17118,7,5
17119,9,9
17120,4,6
17121,1,8
17122,4,0
17123,8,2
17124,4,0
17125,0,1
17126,3,6
17127,2,3
17128,6,8
17129,0,1
17130,1,1
17131,8,3
17132,0,5
17133,4,0
17134,4,0
17135,0,1
17136,9,7
17137,8,2
17138,7,5
17139,2,3
17140,9,7
17141,5,4
17142,5,9
17143,9,7
17144,9,7
17145,6,8
17146,2,3
17147,9,9
17148,2,3
17149,4,0
17150,3,6
17151,0,1
17152,5,9
17153,8,2
17154,2,3
17155,2,3
17156,7,5
17157,5,4
17158,5,4
17159,7,5
17160,6,8
17161,3,6
17162,6,8
17163,9,7
17164,3,6
17165,6,8
17166,9,9
17167,9,9
17168,3,6
17169,4,0
17170,6,8
17171,0,1
17172,2,5
17173,8,2
17174,3,6
17175,2,3
17176,3,6
17177,9,7
17178,2,8
17179,6,8
17180,1,1
17181,9,9
17182,1,4
17183,9,7
17184,1,1
17185,9,7
17186,5,9
17187,4,0
17188,9,2
17189,2,3
17190,1,9
17191,0,1
17192,2,3
17193,6,8
17194,6,8
17195,9,9
17196,6,8
17197,6,8
17198,5,4
17199,3,6
17200,4,0
17201,7,5
17202,8,2
17203,5,4
17204,3,6
17205,9,7
17206,9,7
17207,2,3
17208,2,3
17209,0,1
17210,3,0
17211,9,9
17212,8,2
17213,0,1
17214,4,0
17215,5,4
17216,8,2
17217,7,5
17218,5,4
17219,7,5
17220,9,2
17221,3,6
17222,1,8
17223,4,0
17224,7,5
17225,0,1
17226,5,9
17227,2,3
17228,9,7
17229,3,6
17230,6,2
17231,5,4
17232,1,1
17233,6,8
17234,9,9
17235,9,9
17236,4,0
17237,7,8
17238,5,4
17239,7,5
17240,0,1
17241,8,2
17242,2,3
17243,0,1
17244,2,8
17245,4,0
17246,8,2
17247,7,5
17248,9,7
17249,3,6
17250,5,4
17251,3,6
17252,3,6
17253,2,3
17254,1,1
17255,2,3
17256,5,4
17257,2,3
17258,2,3
17259,0,1
17260,0,1
17261,9,7
17262,1,1
17263,4,2
17264,7,5
17265,5,2
17266,8,2
17267,9,7
17268,5,4
17269,8,2
17270,6,8
17271,2,3
17272,8,2
17273,3,6
17274,2,3
17275,6,8
17276,5,4
17277,7,5
17278,9,7
17279,0,1
17280,2,3
17281,5,4
17282,9,7
17283,9,9
17284,3,6
17285,4,0
17286,1,1
17287,3,6
17288,2,3
17289,6,8
17290,6,8
17291,6,8
17292,1,3
17293,4,0
17294,7,5
17295,2,3
17296,5,9
17297,9,9
17298,7,5
17299,5,4
17300,5,4
17301,2,3
17302,6,8
17303,9,7
17304,4,0
17305,0,1
17306,9,7
17307,9,7
17308,2,3
17309,3,6
17310,5,9
17311,5,9
17312,7,5
17313,5,4
17314,4,0
17315,8,2
17316,9,7
17317,9,9
17318,2,3
17319,9,9
17320,2,3
17321,5,4
17322,4,0
17323,9,9
17324,2,3
17325,5,4
17326,3,6
17327,4,0
17328,2,3
17329,9,7
17330,2,3
17331,0,1
17332,3,6
17333,2,3
17334,4,0
17335,4,0
17336,8,2
17337,0,1
17338,7,5
17339,8,2
17340,9,7
17341,2,3
17342,5,9
17343,9,7
17344,3,6
17345,6,8
17346,5,9
17347,9,9
17348,6,8
17349,4,0
17350,9,7
17351,0,1
17352,2,3
17353,8,2
17354,2,3
17355,2,3
17356,9,7
17357,5,4
17358,6,8
17359,9,7
17360,4,0
17361,0,8
17362,6,8
17363,9,9
17364,6,8
17365,4,0
17366,7,5
17367,0,1
17368,9,7
17369,8,2
17370,9,7
17371,2,3
17372,8,2
17373,9,7
17374,8,2
17375,8,8
17376,4,0
17377,9,9
17378,1,1
17379,4,0
17380,5,7
17381,4,0
17382,3,6
17383,9,7
17384,9,9
17385,7,5
17386,2,3
17387,7,5
17388,9,7
17389,0,3
17390,5,4
17391,9,7
17392,4,0
17393,0,8
17394,1,1
17395,3,6
17396,3,6
17397,3,6
17398,9,9
17399,0,4
17400,2,5
17401,4,6
17402,1,1
17403,2,3
17404,2,3
17405,6,8
17406,1,4
17407,6,8
17408,3,6
17409,2,3
17410,5,9
17411,4,0
17412,5,4
17413,0,1
17414,3,5
17415,0,4
17416,3,6
17417,5,4
17418,0,1
17419,9,7
17420,9,7
17421,2,3
17422,1,1
17423,0,1
17424,9,7
17425,0,1
17426,3,6
17427,9,9
17428,5,4
17429,0,1
17430,1,1
17431,8,2
17432,8,2
17433,0,1
17434,8,2
17435,2,3
17436,7,5
17437,9,9
17438,1,1
17439,8,2
17440,9,7
17441,9,7
17442,2,3
17443,9,7
17444,5,4
17445,9,9
17446,7,5
17447,9,9
17448,8,2
17449,4,0
